strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,stage2_classification,expected_by_0point5_cad,primary_defect,secondary_defects,overall_deviation_score,missing_score,broken_score,thin_score,inflated_score,bend_score,sampled_occupancy,sampled_mean_intensity,median_cross_section_radius_um,p10_cross_section_radius_um,radius_cv,median_outside_nominal_fraction,max_centerline_offset_um,rms_centerline_offset_um,bend_curvature_um,longest_low_material_run_stations,valid_station_fraction,confidence,needs_review
9474,5345,5342,4,4,381,"3,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.11643600463867188,2.5059216022491455,0.3021491765975952,38215.4453125,191.102294921875,182.4766387939453,0.06153662130236626,0.0,85.69892120361328,61.098548889160156,96.22279357910156,0,1.0,screening,True
9475,5346,5343,8,8,381,"3,6,4",Nominal,False,Nominal,,0.0,0.9899777770042419,0.0,1.0035276412963867,0.0,0.1901416927576065,0.2178676724433899,36604.03515625,163.86886596679688,153.72262573242188,0.03496845066547394,0.0,141.83706665039062,118.0841293334961,36.02628707885742,0,1.0,nominal_reference_calibrated,False
9476,5346,5345,8,4,381,"3,6,4",Nominal,False,Nominal,,0.0,2.159456968307495,0.0,2.5225298404693604,0.0,0.5415538549423218,0.127265065908432,34962.5625,126.9322738647461,108.69831085205078,0.10892882943153381,0.0,147.2216339111328,122.72360229492188,62.20515441894531,0,1.0,screening,True
9477,5346,5342,8,4,381,"3,6,4",Nominal,False,Nominal,,0.0,1.147721529006958,0.0,1.27870774269104,0.0,0.0,0.20564685761928558,36452.48828125,157.177490234375,150.18829345703125,0.0491144135594368,0.0,124.32415771484375,100.97820281982422,31.217451095581055,0,1.0,nominal_reference_calibrated,False
9478,5347,5342,4,4,381,"3,6,4",Nominal,False,Nominal,,0.0,0.9519015550613403,0.0,1.0035276412963867,0.0,0.0,0.22081753611564636,36660.12890625,163.86886596679688,153.72262573242188,0.04168345779180527,0.0,122.82913970947266,107.32379150390625,33.788822174072266,0,1.0,nominal_reference_calibrated,False
9479,5347,5343,4,8,381,"3,6,4",Nominal,False,Nominal,,0.0,0.9519015550613403,0.0,1.0035276412963867,0.0,0.015797732397913933,0.22081753611564636,36777.25,163.86886596679688,150.18829345703125,0.06403256952762604,0.0,129.89341735839844,99.28829956054688,53.1004524230957,0,1.0,nominal_reference_calibrated,False
9480,5348,5357,3,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.800454020500183,0.0,2.0243024826049805,0.0,1.2198638916015625,0.1550779640674591,35047.21484375,139.04734802246094,126.9322738647461,0.08897250890731812,0.0,206.98077392578125,188.8596954345703,49.93141555786133,0,1.0,nominal_reference_calibrated,False
9481,5349,5357,2,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.653589129447937,0.0,2.0243024826049805,0.0,1.444582462310791,0.1664559692144394,35256.78515625,139.04734802246094,131.0950927734375,0.0688876360654831,0.0,221.19723510742188,200.8835906982422,44.69192886352539,0,1.0,nominal_reference_calibrated,False
9482,5350,5357,1,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.9799555540084839,0.0,2.3513357639312744,0.0,1.1909164190292358,0.14117151498794556,34827.14453125,131.0950927734375,122.62822723388672,0.07080678641796112,0.0,205.1494598388672,194.24819946289062,38.11158752441406,0,1.0,nominal_reference_calibrated,False
9483,5351,5357,2,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.6590287685394287,0.0,1.8676090240478516,0.0,0.9584267139434814,0.1660345494747162,35284.1015625,142.85755920410156,131.0950927734375,0.07391440868377686,0.0,190.44137573242188,174.20265197753906,58.09601974487305,0,1.0,nominal_reference_calibrated,False
9484,5348,5358,3,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.0715692043304443,0.0,1.1396838426589966,0.0,0.20565727353096008,0.21154657006263733,36733.9765625,160.55804443359375,153.72262573242188,0.04682336002588272,0.0,142.81863403320312,116.81497192382812,43.71449661254883,0,1.0,nominal_reference_calibrated,False
9485,5351,5358,2,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.9029467105865479,0.0,1.0035276412963867,0.0,1.6406077146530151,0.22461019456386566,36742.3984375,163.86886596679688,153.72262573242188,0.052622150629758835,0.0,157.61036682128906,128.61868286132812,81.23785400390625,0,1.0,nominal_reference_calibrated,False
9486,5352,5358,1,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.8811889290809631,0.0,1.0035276412963867,0.0,0.0,0.2262958288192749,36897.52734375,163.86886596679688,153.72262573242188,0.05554469674825668,0.0,105.66767120361328,90.29642486572266,33.077850341796875,0,1.0,nominal_reference_calibrated,False
9487,5353,5358,2,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.0933270454406738,0.0,1.1396838426589966,0.0,0.06241176649928093,0.2098609358072281,36469.12109375,160.55804443359375,150.18829345703125,0.044271212071180344,0.0,133.75643920898438,107.97357177734375,44.82231903076172,0,1.0,nominal_reference_calibrated,False
9488,5348,5360,3,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.674490749835968,0.4986996054649353,0.3367045819759369,38383.54296875,204.67214965820312,188.27099609375,0.07875240594148636,0.0,161.35748291015625,145.19419860839844,53.73957443237305,0,1.0,nominal_reference_calibrated,False
9489,5349,5360,2,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.7817186713218689,0.0,0.3409186601638794,38913.9453125,207.279541015625,185.39645385742188,0.06219210475683212,0.0,95.90226745605469,70.2751235961914,45.86027145385742,0,1.0,nominal_reference_calibrated,False
9490,5353,5360,2,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,0.008419832214713097,0.32785505056381226,38758.921875,199.35507202148438,185.39645385742188,0.053307484835386276,0.0,87.00476837158203,58.350059509277344,52.972686767578125,0,1.0,nominal_reference_calibrated,False
9491,5354,5360,1,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.7817186713218689,0.4516627788543701,0.34639695286750793,38445.16796875,207.279541015625,191.102294921875,0.06019925698637962,0.0,158.38177490234375,134.48143005371094,57.80620574951172,0,1.0,nominal_reference_calibrated,False
9492,5358,5356,8,4,382,"4,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,1.0956004858016968,0.39155563712120056,0.3780025243759155,39154.828125,214.91200256347656,202.03109741210938,0.035935502499341965,0.0,154.57919311523438,119.03361511230469,57.87540054321289,0,1.0,nominal_reference_calibrated,False
9493,5358,5357,8,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.10334907472133636,0.0,0.11821437627077103,0.0,0.24138636887073517,0.2865571081638336,37920.77734375,185.39645385742188,176.49217224121094,0.048075348138809204,0.0,135.26136779785156,83.87724304199219,57.007049560546875,0,1.0,nominal_reference_calibrated,False
9494,5358,5361,8,4,382,"4,6,4",Nominal,False,Nominal,,0.0,1.9581977128982544,0.0,2.3513357639312744,0.0,0.38905397057533264,0.1428571492433548,35125.46875,131.0950927734375,118.16751861572266,0.07253453135490417,0.0,154.42092895507812,134.253662109375,42.33991622924805,0,1.0,nominal_reference_calibrated,False
9495,5358,5360,8,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.8385300636291504,0.0,2.185412883758545,0.0,0.6187889575958252,0.15212811529636383,35254.82421875,135.12973022460938,126.9322738647461,0.04486357048153877,0.0,168.95474243164062,144.02734375,49.8865852355957,0,1.0,nominal_reference_calibrated,False
9496,5359,5357,4,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,0.8141301274299622,0.33122628927230835,38235.83984375,199.35507202148438,185.39645385742188,0.06543873250484467,0.0,181.31268310546875,151.69789123535156,64.57154083251953,0,1.0,nominal_reference_calibrated,False
9497,5359,5361,4,4,382,"4,6,4",Nominal,False,Nominal,,0.0,1.680786371231079,0.0,1.8676090240478516,0.0,0.35214370489120483,0.16434893012046814,35628.43359375,142.85755920410156,126.9322738647461,0.0873238667845726,0.0,152.0858612060547,132.8544464111328,51.58193588256836,0,1.0,nominal_reference_calibrated,False
9498,5359,5356,4,4,382,"4,6,4",Nominal,False,Bent,,0.42801594734191895,0.0,0.0,0.0,0.45582810044288635,3.428015947341919,0.30341339111328125,38063.53515625,199.35507202148438,131.0950927734375,0.20947451889514923,0.0,249.27325439453125,136.6000518798828,112.19102478027344,0,1.0,nominal_reference_calibrated,False
9499,5360,5357,8,8,382,"4,6,4",Nominal,False,Nominal,,0.0,1.2565101385116577,0.0,1.4207875728607178,0.0,0.5453121662139893,0.19721871614456177,36311.7265625,153.72262573242188,142.85755920410156,0.05988412722945213,0.0,164.3063507080078,141.7328338623047,57.81776428222656,0,1.0,nominal_reference_calibrated,False
9500,5360,5359,8,4,382,"4,6,4",Nominal,False,Nominal,,0.0,2.3226404190063477,0.0,2.882976770401001,0.0,0.5294666290283203,0.11462283879518509,34612.6484375,118.16751861572266,103.6397705078125,0.09376472979784012,0.0,163.3039093017578,144.07464599609375,56.93342971801758,0,1.0,screening,True
9501,5360,5356,8,4,382,"4,6,4",Nominal,False,Nominal,,0.0,1.343541145324707,0.0,1.4207875728607178,0.0,0.07174576073884964,0.190476194024086,36293.44140625,153.72262573242188,142.85755920410156,0.04650476574897766,0.0,134.34693908691406,116.15857696533203,51.74100875854492,0,1.0,nominal_reference_calibrated,False
9502,5361,5356,4,4,382,"4,6,4",Nominal,False,Nominal,,0.0,1.1586003303527832,0.0,1.27870774269104,0.0,0.5044233798980713,0.20480404794216156,36493.54296875,157.177490234375,150.18829345703125,0.06306607276201248,0.0,161.71958923339844,137.19654846191406,47.915775299072266,0,1.0,nominal_reference_calibrated,False
9503,5361,5357,4,8,382,"4,6,4",Nominal,False,Nominal,,0.0,0.9464621543884277,0.0,1.0035276412963867,0.0,0.043303120881319046,0.22123894095420837,36764.39453125,163.86886596679688,157.177490234375,0.03895745426416397,0.0,132.5475616455078,120.84591674804688,32.22749328613281,0,1.0,nominal_reference_calibrated,False
9504,5362,5371,3,8,383,"5,6,4",Nominal,False,Nominal,,0.0,1.7025442123413086,0.0,2.185412883758545,0.0,1.444628357887268,0.1626632958650589,35047.06640625,135.12973022460938,131.0950927734375,0.07603878527879715,0.0,221.20013427734375,201.5157928466797,53.448612213134766,0,1.0,nominal_reference_calibrated,False
9505,5363,5371,2,8,383,"5,6,4",Nominal,False,Nominal,,0.0,1.577437162399292,0.0,1.8676090240478516,0.0,1.3411206007003784,0.17235566675662994,35436.88671875,142.85755920410156,135.12973022460938,0.07751995325088501,0.0,214.65188598632812,203.5047149658203,59.1967887878418,0,1.0,nominal_reference_calibrated,False
9506,5364,5371,1,8,383,"5,6,4",Nominal,False,Nominal,,0.0,1.697104811668396,0.0,2.0243024826049805,0.0,1.552746057510376,0.1630847007036209,34999.8125,139.04734802246094,131.0950927734375,0.057351283729076385,0.0,228.04002380371094,212.326904296875,39.2951545715332,0,1.0,nominal_reference_calibrated,False
9507,5365,5371,2,8,383,"5,6,4",Nominal,False,Nominal,,0.0,1.5937553644180298,0.0,1.8676090240478516,0.0,1.2306327819824219,0.1710914522409439,35438.91015625,142.85755920410156,135.12973022460938,0.04774942621588707,0.0,207.66204833984375,193.34585571289062,48.755741119384766,0,1.0,nominal_reference_calibrated,False
9508,5362,5372,3,8,383,"5,6,4",Nominal,False,Nominal,,0.0,0.9029467105865479,0.0,1.0035276412963867,0.0,0.6894568204879761,0.22461019456386566,36796.57421875,163.86886596679688,153.72262573242188,0.06091975048184395,0.0,173.42543029785156,151.16659545898438,38.246341705322266,0,1.0,nominal_reference_calibrated,False
9509,5365,5372,2,8,383,"5,6,4",Nominal,False,Nominal,,0.0,1.000856637954712,0.0,1.0035276412963867,0.0,0.5085167288780212,0.21702486276626587,36428.19921875,163.86886596679688,153.72262573242188,0.04501007869839668,0.0,161.97854614257812,140.23870849609375,49.55465316772461,0,1.0,nominal_reference_calibrated,False
9510,5366,5372,1,8,383,"5,6,4",Nominal,False,Nominal,,0.0,0.7832790613174438,0.0,0.7391520142555237,0.0,0.5267414450645447,0.2338811606168747,36854.0234375,170.29751586914062,160.55804443359375,0.04402414336800575,0.0,141.93402099609375,128.5546417236328,61.94864273071289,0,1.0,nominal_reference_calibrated,False
9511,5367,5372,2,8,383,"5,6,4",Nominal,False,Nominal,,0.0,0.9573411345481873,0.0,1.0035276412963867,0.0,0.545279324054718,0.22039611637592316,36566.65234375,163.86886596679688,153.72262573242188,0.040361691266298294,0.0,164.3042755126953,139.4844207763672,62.128883361816406,0,1.0,nominal_reference_calibrated,False
9512,5362,5374,3,8,383,"5,6,4",Nominal,False,Inflated,,7139.857421875,0.0,0.0,0.0,7142.857421875,0.8582404851913452,0.3333333432674408,38275.65234375,202.03109741210938,185.39645385742188,0.06272655725479126,0.0071428571827709675,184.10325622558594,164.504150390625,46.13383102416992,0,1.0,nominal_reference_calibrated,False
9513,5363,5374,2,8,383,"5,6,4",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.992226779460907,0.6362391114234924,0.3683101534843445,39248.671875,212.39833068847656,199.35507202148438,0.052786268293857574,0.0,115.47016906738281,60.930580139160156,63.844852447509766,0,1.0,nominal_reference_calibrated,False
9514,5367,5374,2,8,383,"5,6,4",Nominal,False,Nominal,,0.0,0.14686469733715057,0.0,0.23829057812690735,0.0,0.0,0.28318583965301514,38079.7734375,182.4766387939453,173.42250061035156,0.05930323153734207,0.0,58.25331497192383,41.47751235961914,44.216217041015625,0,1.0,nominal_reference_calibrated,False
9515,5368,5374,1,8,383,"5,6,4",Nominal,False,Inflated,,7139.857421875,0.0,0.0,0.0,7142.857421875,0.8163486123085022,0.36241045594215393,38854.046875,209.8545379638672,193.8922576904297,0.062183018773794174,0.0071428571827709675,181.45303344726562,162.3745880126953,51.151100158691406,0,1.0,nominal_reference_calibrated,False
9516,5372,5370,8,4,383,"5,6,4",Nominal,False,Inflated,,21425.572265625,0.0,0.0,0.0,21428.572265625,0.5772588849067688,0.3447113335132599,38719.40234375,207.279541015625,185.39645385742188,0.0593755766749382,0.02142857201397419,166.32740783691406,150.06729125976562,46.763370513916016,0,1.0,nominal_reference_calibrated,False
9517,5372,5371,8,8,383,"5,6,4",Nominal,False,Nominal,,0.0,0.021757617592811584,0.0,0.11821437627077103,0.0,0.0,0.2928782105445862,38109.4921875,185.39645385742188,153.72262573242188,0.1367848813533783,0.0,121.64078521728516,68.12858581542969,49.93989944458008,0,1.0,nominal_reference_calibrated,False
9518,5372,5375,8,4,383,"5,6,4",Nominal,False,Nominal,,0.0,2.202972650527954,0.0,2.6995320320129395,0.0,1.5999053716659546,0.12389380484819412,34649.51171875,122.62822723388672,108.69831085205078,0.10301068425178528,0.0,186.6359100341797,156.81809997558594,80.53299713134766,0,1.0,screening,True
9519,5372,5374,8,8,383,"5,6,4",Nominal,False,Nominal,,0.0,1.441451072692871,0.0,1.5661356449127197,0.0,0.45894855260849,0.1828908622264862,35785.23828125,150.18829345703125,139.04734802246094,0.06144503504037857,0.0,158.8426971435547,143.16346740722656,50.457035064697266,0,1.0,nominal_reference_calibrated,False
9520,5373,5371,4,8,383,"5,6,4",Nominal,False,Bent,,0.7097725868225098,0.0,0.0,0.0,0.2311720848083496,3.7097725868225098,0.3211125135421753,38056.078125,193.8922576904297,179.5093536376953,0.07747133821249008,0.0,173.2531280517578,158.56565856933594,117.07029724121094,0,1.0,nominal_reference_calibrated,False
9521,5373,5375,4,4,383,"5,6,4",Nominal,False,Nominal,,0.0,1.5012848377227783,0.0,1.7149869203567505,0.0,0.5629982352256775,0.1782553791999817,35902.9140625,146.5687713623047,135.12973022460938,0.05364501476287842,0.0,165.42523193359375,145.8961639404297,41.19337463378906,0,1.0,nominal_reference_calibrated,False
9522,5373,5370,4,4,383,"5,6,4",Nominal,False,Nominal,,0.0,0.010878808796405792,0.0,0.0,0.0,1.8940688371658325,0.2937210202217102,38194.42578125,188.27099609375,170.29751586914062,0.0733892098069191,0.0,86.9046630859375,57.63621139526367,85.62712860107422,0,1.0,nominal_reference_calibrated,False
9523,5374,5371,8,8,383,"5,6,4",Nominal,False,Nominal,,0.0,1.2565101385116577,0.0,1.4207875728607178,0.0,0.622079074382782,0.19721871614456177,36409.39453125,153.72262573242188,142.85755920410156,0.06711983680725098,0.0,169.1628875732422,143.44725036621094,62.69929885864258,0,1.0,nominal_reference_calibrated,False
9524,5374,5373,8,4,383,"5,6,4",Nominal,False,Nominal,,0.0,2.2356090545654297,0.0,2.6995320320129395,0.0,0.5661195516586304,0.12136536091566086,34592.97265625,122.62822723388672,108.69831085205078,0.07724722474813461,0.0,165.62269592285156,152.4728546142578,39.78577423095703,0,1.0,screening,True
9525,5374,5370,8,4,383,"5,6,4",Nominal,False,Nominal,,0.0,0.8267945051193237,0.0,1.0035276412963867,0.0,0.45725417137145996,0.2305099070072174,36902.7109375,163.86886596679688,157.177490234375,0.07816014438867569,0.0,158.73550415039062,136.73570251464844,50.08761215209961,0,1.0,nominal_reference_calibrated,False
9526,5375,5370,4,4,383,"5,6,4",Nominal,False,Nominal,,0.0,0.8431128859519958,0.0,0.8700684905052185,0.0,0.8310851454734802,0.22924567759037018,36756.91796875,167.11410522460938,153.72262573242188,0.05987168848514557,0.0,182.38531494140625,143.0435333251953,40.94001770019531,0,1.0,nominal_reference_calibrated,False
9527,5375,5371,4,8,383,"5,6,4",Nominal,False,Nominal,,0.0,0.9301439523696899,0.0,1.0035276412963867,0.0,0.10223203897476196,0.2225031554698944,36976.17578125,163.86886596679688,157.177490234375,0.03695891797542572,0.0,136.27560424804688,121.14213562011719,31.880298614501953,0,1.0,nominal_reference_calibrated,False
9528,5376,5385,3,8,384,"6,6,4",Nominal,False,Nominal,,0.0,1.8711669445037842,0.0,2.185412883758545,0.0,1.5654810667037964,0.14959965646266937,34786.92578125,135.12973022460938,126.9322738647461,0.04042775556445122,0.0,228.84568786621094,213.48402404785156,50.15289306640625,0,1.0,nominal_reference_calibrated,False
9529,5377,5385,2,8,384,"6,6,4",Nominal,False,Nominal,,0.0,1.6862257719039917,0.0,2.0243024826049805,0.0,1.668776035308838,0.16392752528190613,35219.21484375,139.04734802246094,131.0950927734375,0.05495583266019821,0.0,235.38047790527344,224.3622283935547,61.776187896728516,0,1.0,nominal_reference_calibrated,False
9530,5378,5385,1,8,384,"6,6,4",Nominal,False,Nominal,,0.0,1.9745161533355713,0.0,2.185412883758545,0.0,1.907669186592102,0.14159291982650757,34524.2265625,135.12973022460938,113.53167724609375,0.08483745902776718,0.0,250.49366760253906,226.87220764160156,33.444026947021484,0,1.0,nominal_reference_calibrated,False
9531,5379,5385,2,8,384,"6,6,4",Nominal,False,Nominal,,0.0,1.55023992061615,0.0,1.7149869203567505,0.0,1.538971185684204,0.1744627058506012,35482.1875,146.5687713623047,131.0950927734375,0.06468932330608368,0.0,227.1685791015625,210.769287109375,36.50828552246094,0,1.0,nominal_reference_calibrated,False
9532,5376,5386,3,8,384,"6,6,4",Nominal,False,Nominal,,0.0,0.5820197463035583,0.0,0.7391520142555237,0.0,0.251564085483551,0.24947324395179749,37172.046875,170.29751586914062,163.86886596679688,0.061496056616306305,0.0,145.7228546142578,135.6617889404297,32.875831604003906,0,1.0,nominal_reference_calibrated,False
9533,5379,5386,2,8,384,"6,6,4",Nominal,False,Nominal,,0.0,0.853991687297821,0.0,0.8700684905052185,0.0,0.608487069606781,0.22840286791324615,36721.44140625,167.11410522460938,157.177490234375,0.04317370429635048,0.0,168.30300903320312,146.42901611328125,39.81996536254883,0,1.0,nominal_reference_calibrated,False
9534,5380,5386,1,8,384,"6,6,4",Nominal,False,Nominal,,0.0,0.924704372882843,0.0,0.8700684905052185,0.0,0.017378315329551697,0.22292457520961761,37021.54296875,167.11410522460938,153.72262573242188,0.047270916402339935,0.0,130.907470703125,114.62084197998047,43.276519775390625,0,1.0,nominal_reference_calibrated,False
