strut_id,junction0_id,junction1_id,napari_layer,napari_color_hex,napari_color_rgba_json,coordinate_order,start_z_vox,start_y_vox,start_x_vox,end_z_vox,end_y_vox,end_x_vox,direction_z_vox,direction_y_vox,direction_x_vox,center_z_vox,center_y_vox,center_x_vox,length_vox,length_um_from_centerline,start_z_um,start_y_um,start_x_um,end_z_um,end_y_um,end_x_um,direction_z_um,direction_y_um,direction_x_um,center_z_um,center_y_um,center_x_um,bbox_margin_vox,bbox_z_min_inclusive,bbox_y_min_inclusive,bbox_x_min_inclusive,bbox_z_max_exclusive,bbox_y_max_exclusive,bbox_x_max_exclusive,napari_vector_zyx_json,napari_line_zyx_json,inventory_junction0_id,inventory_junction1_id,inventory_junction0_degree,inventory_junction1_degree,inventory_unit_cell_ids,inventory_unit_cell_indices,inventory_classification,inventory_expected_by_0point5_cad,inventory_ct_material_occupancy,inventory_mean_intensity,inventory_length_um,inventory_trimmed_length_um,inventory_longest_gap_um,inventory_estimated_missing_volume_mm3,inventory_nominal_sampled_volume_mm3,inventory_centroid_x_um,inventory_centroid_y_um,inventory_centroid_z_um,inventory_aspect_ratio,inventory_sphericity,inventory_voxel_size_um
10512,5919,5917,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,461.098083,166.924856,766.480134,421.576721,167.167897,727.428864,-39.521362,0.243041,-39.05127,441.337402,167.046376,746.954499,55.560767,3227.524957,26785.18767,9696.664863,44524.831009,24489.391734,9710.783112,42256.342737,-2295.795936,14.118249,-2268.488272,25637.289702,9703.723987,43390.586873,10.0,411,156,717,473,179,778,"[[461.098083, 166.924856, 766.480134], [-39.521362, 0.243041, -39.05127]]","[[461.098083, 166.924856, 766.480134], [421.576721, 167.167897, 727.428864]]",5919,5917,8,8,422,"8,1,5",Nominal,False,0.24041812121868134,36698.0234375,3227.5250205230714,1936.51513671875,0.0,0.5613718628883362,0.7390537858009338,43390.58857849122,9703.723718109131,25637.28970214844,0.0,1.0,58.09
10513,5919,5921,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,461.098083,166.924856,766.480134,460.956116,206.52546,727.536335,-0.141968,39.600605,-38.943799,461.0271,186.725158,747.008235,55.541404,3226.400146,26785.18767,9696.664863,44524.831009,26776.940762,11997.063983,42262.585713,-8.246908,2300.39912,-2262.245296,26781.064216,10846.864423,43393.708361,10.0,450,156,717,473,218,778,"[[461.098083, 166.924856, 766.480134], [-0.141968, 39.600605, -38.943799]]","[[461.098083, 166.924856, 766.480134], [460.956116, 206.52546, 727.536335]]",5919,5921,8,4,422,"8,1,5",Nominal,False,0.19783197343349457,35611.484375,3226.4026379776,1935.841796875,0.0,0.592639148235321,0.7387967705726624,43393.70864685059,10846.86446838379,26781.064216308594,0.0,1.0,58.09
10514,5919,5916,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,461.098083,166.924856,766.480134,500.554016,167.222847,727.121108,39.455933,0.297991,-39.359027,480.82605,167.073851,746.800621,55.731431,3237.438821,26785.18767,9696.664863,44524.831009,29077.182796,9713.975167,42238.465155,2291.995126,17.310304,-2286.365854,27931.185233,9705.320015,43381.648082,10.0,451,156,717,512,179,778,"[[461.098083, 166.924856, 766.480134], [39.455933, 0.297991, -39.359027]]","[[461.098083, 166.924856, 766.480134], [500.554016, 167.222847, 727.121108]]",5919,5916,8,4,422,"8,1,5",Nominal,False,0.37979093194007874,39301.01171875,3237.4405445861817,1942.46435546875,0.0,0.45977604389190674,0.741324245929718,43381.65029174805,9705.320093994142,27931.185233154298,0.0,1.0,58.09
10515,5920,5917,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,461.174622,127.865283,727.013637,421.576721,167.167897,727.428864,-39.5979,39.302613,0.415227,441.375671,147.51659,727.221251,55.793024,3241.016778,26789.633768,7427.694297,42232.222179,24489.391734,9710.783112,42256.342737,-2300.242034,2283.088815,24.120558,25639.512751,8569.238704,42244.282458,10.0,411,117,717,473,179,739,"[[461.174622, 127.865283, 727.013637], [-39.5979, 39.302613, 0.415227]]","[[461.174622, 127.865283, 727.013637], [421.576721, 167.167897, 727.428864]]",5920,5917,8,8,422,"8,1,5",Nominal,False,0.24119241535663605,36787.47265625,3241.0168786239624,1944.6103515625,0.0,0.5631439089775085,0.7421432137489319,42244.28255432129,8569.238498382569,25639.512750854494,0.0,1.0,58.09
10516,5920,5919,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,461.174622,127.865283,727.013637,461.098083,166.924856,766.480134,-0.076538,39.059573,39.466497,461.136353,147.395069,746.746886,55.527115,3225.570096,26789.633768,7427.694297,42232.222179,26785.18767,9696.664863,44524.831009,-4.446097,2268.970567,2292.60883,26787.410719,8562.17958,43378.526594,10.0,451,117,717,473,178,778,"[[461.174622, 127.865283, 727.013637], [-0.076538, 39.059573, 39.466497]]","[[461.174622, 127.865283, 727.013637], [461.098083, 166.924856, 766.480134]]",5920,5919,8,8,422,"8,1,5",Nominal,False,0.22609369456768036,36650.59375,3225.5723186492924,1935.3433837890625,0.0,0.5716122984886169,0.7386065721511841,43378.52667785645,8562.179343719483,26787.410718994142,0.0,1.0,58.09
10517,5920,5916,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,461.174622,127.865283,727.013637,500.554016,167.222847,727.121108,39.379395,39.357564,0.107471,480.864319,147.544065,727.067372,55.675543,3234.192287,26789.633768,7427.694297,42232.222179,29077.182796,9713.975167,42238.465155,2287.549028,2286.280871,6.242976,27933.408282,8570.834732,42235.343667,10.0,451,117,717,512,179,739,"[[461.174622, 127.865283, 727.013637], [39.379395, 39.357564, 0.107471]]","[[461.174622, 127.865283, 727.013637], [500.554016, 167.222847, 727.121108]]",5920,5916,8,4,422,"8,1,5",Nominal,False,0.2380952388048172,36941.859375,3234.191950683594,1940.5152587890625,0.0,0.564251720905304,0.7405803799629211,42235.344267578126,8570.834874267579,27933.408281860353,0.0,1.0,58.09
10518,5921,5916,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,460.956116,206.52546,727.536335,500.554016,167.222847,727.121108,39.5979,-39.302613,-0.415227,480.755066,186.874153,727.328722,55.793024,3241.016778,26776.940762,11997.063983,42262.585713,29077.182796,9713.975167,42238.465155,2300.242034,-2283.088815,-24.120558,27927.061779,10855.519575,42250.525434,10.0,450,157,717,512,218,739,"[[460.956116, 206.52546, 727.536335], [39.5979, -39.302613, -0.415227]]","[[460.956116, 206.52546, 727.536335], [500.554016, 167.222847, 727.121108]]",5921,5916,4,4,422,"8,1,5",Nominal,False,0.2408052682876587,36701.23828125,3241.017321815491,1944.6104736328125,0.0,0.5634312629699707,0.7421432733535767,42250.52623657227,10855.519112548829,27927.061779174805,0.0,1.0,58.09
10519,5921,5917,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,460.956116,206.52546,727.536335,421.576721,167.167897,727.428864,-39.379395,-39.357564,-0.107471,441.266418,186.846678,727.4826,55.675543,3234.192287,26776.940762,11997.063983,42262.585713,24489.391734,9710.783112,42256.342737,-2287.549028,-2286.280871,-6.242976,25633.166248,10853.923547,42259.464225,10.0,411,157,717,472,218,739,"[[460.956116, 206.52546, 727.536335], [-39.379395, -39.357564, -0.107471]]","[[460.956116, 206.52546, 727.536335], [421.576721, 167.167897, 727.428864]]",5921,5917,4,8,422,"8,1,5",Nominal,False,0.24274100363254547,36767.96484375,3234.1928370666506,1940.515869140625,0.0,0.5608113408088684,0.7405806183815002,42259.46452331543,10853.923623046876,25633.166248168945,0.0,1.0,58.09
10520,5922,5931,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.911194,211.096849,61.202644,420.834686,250.156422,100.66916,-0.076508,39.059572,39.466516,420.87294,230.626635,80.935902,55.527128,3225.570868,24450.731251,12262.615974,3555.261604,24446.286926,14531.586535,5847.871528,-4.444325,2268.970561,2292.609924,24448.509088,13397.101255,4701.566566,10.0,410,201,51,432,262,112,"[[420.911194, 211.096849, 61.202644], [-0.076508, 39.059572, 39.466516]]","[[420.911194, 211.096849, 61.202644], [420.834686, 250.156422, 100.66916]]",5922,5931,3,8,423,"0,2,5",Nominal,False,0.22415795922279358,36132.37109375,3225.5707674789433,1935.342529296875,0.0,0.5730417966842651,0.7386062145233154,4701.566304779053,13397.10109298706,24448.508201904297,0.0,1.0,58.09
10521,5923,5931,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.976654,210.555802,139.612944,420.834686,250.156422,100.66916,-0.141968,39.60062,-38.943784,420.90567,230.356112,120.141052,55.541404,3226.400156,24454.533834,12231.186534,8110.115943,24446.286926,14531.586535,5847.871528,-8.246908,2300.400001,-2262.244415,24450.41038,13381.386535,6978.993736,10.0,410,200,90,432,262,151,"[[420.976654, 210.555802, 139.612944], [-0.141968, 39.60062, -38.943784]]","[[420.976654, 210.555802, 139.612944], [420.834686, 250.156422, 100.66916]]",5923,5931,2,8,423,"0,2,5",Nominal,False,0.25358110666275024,37042.41015625,3226.4002004241947,1935.8402099609375,0.0,0.5514514446258545,0.7387961745262146,6978.993724975587,13381.386407775879,24450.41037994385,0.0,1.0,58.09
10522,5924,5931,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.758148,289.215994,140.135688,420.834686,250.156422,100.66916,0.076538,-39.059572,-39.466528,420.796417,269.686208,120.402424,55.527136,3225.571345,24441.840829,16800.557098,8140.482118,24446.286926,14531.586535,5847.871528,4.446097,-2268.970563,-2292.61059,24444.063877,15666.071817,6994.176823,10.0,410,240,90,432,301,152,"[[420.758148, 289.215994, 140.135688], [0.076538, -39.059572, -39.466528]]","[[420.758148, 289.215994, 140.135688], [420.834686, 250.156422, 100.66916]]",5924,5931,1,8,423,"0,2,5",Nominal,False,0.20054200291633606,35665.58203125,3225.5716538619995,1935.3431396484375,0.0,0.5904848575592041,0.7386064529418945,6994.176580352783,15666.072418823243,24444.0638772583,0.0,1.0,58.09
10523,5925,5931,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.692719,289.757026,61.72538,420.834686,250.156422,100.66916,0.141968,-39.600605,38.94378,420.763702,269.956724,81.19727,55.54139,3226.399373,24438.040018,16831.985653,3585.627333,24446.286926,14531.586535,5847.871528,8.246908,-2300.399118,2262.244196,24442.163472,15681.786094,4716.74943,10.0,410,240,51,432,301,112,"[[420.692719, 289.757026, 61.72538], [0.141968, -39.600605, 38.94378]]","[[420.692719, 289.757026, 61.72538], [420.834686, 250.156422, 100.66916]]",5925,5931,2,8,423,"0,2,5",Nominal,False,0.24583816528320312,37303.5390625,3226.399314041138,1935.8397216796875,0.0,0.5571717619895935,0.7387959957122803,4716.749160156251,15681.786217651368,24442.163471984866,0.0,1.0,58.09
10524,5922,5932,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.911194,211.096849,61.202644,460.290588,250.454413,61.310134,39.379395,39.357564,0.10749,440.600891,230.775631,61.256389,55.675543,3234.192288,24450.731251,12262.615974,3555.261604,26738.280279,14548.896843,3561.50568,2287.549028,2286.280869,6.244076,25594.505765,13405.756409,3558.383642,10.0,410,201,51,472,262,73,"[[420.911194, 211.096849, 61.202644], [39.379395, 39.357564, 0.10749]]","[[420.911194, 211.096849, 61.202644], [460.290588, 250.454413, 61.310134]]",5922,5932,3,8,423,"0,2,5",Nominal,False,0.26132404804229736,37137.50390625,3234.191950683594,1940.5152587890625,0.0,0.5470489263534546,0.7405803799629211,3558.3836729049685,13405.756623535157,25594.50576477051,0.0,1.0,58.09
10525,5925,5932,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.692719,289.757026,61.72538,460.290588,250.454413,61.310134,39.59787,-39.302613,-0.415246,440.491653,270.10572,61.517757,55.793003,3241.015524,24438.040018,16831.985653,3585.627333,26738.280279,14548.896843,3561.50568,2300.240261,-2283.08881,-24.121652,25588.160148,15690.441248,3573.566506,10.0,410,240,51,472,301,73,"[[420.692719, 289.757026, 61.72538], [39.59787, -39.302613, -0.415246]]","[[420.692719, 289.757026, 61.72538], [460.290588, 250.454413, 61.310134]]",5925,5932,2,8,423,"0,2,5",Nominal,False,0.2380952388048172,37154.41796875,3241.0155490493776,1944.609375,0.0,0.5654422044754028,0.7421428561210632,3573.5665282821656,15690.440861816407,25588.159262084962,0.0,1.0,58.09
10526,5926,5932,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,499.670013,289.811976,61.41762,460.290588,250.454413,61.310134,-39.379425,-39.357564,-0.107486,479.980301,270.133195,61.363877,55.675564,3234.193539,29025.83108,16835.177709,3567.749531,26738.280279,14548.896843,3561.50568,-2287.550801,-2286.280866,-6.243851,27882.055679,15692.037276,3564.627606,10.0,450,240,51,511,301,73,"[[499.670013, 289.811976, 61.41762], [-39.379425, -39.357564, -0.107486]]","[[499.670013, 289.811976, 61.41762], [460.290588, 250.454413, 61.310134]]",5926,5932,1,8,423,"0,2,5",Nominal,False,0.21641501784324646,36602.6484375,3234.1941666412354,1940.5166015625,0.0,0.5803080201148987,0.7405808568000793,3564.627576751709,15692.03635131836,27882.05479309082,0.0,1.0,58.09
10527,5927,5932,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,499.888489,211.151799,60.894884,460.290588,250.454413,61.310134,-39.5979,39.302613,0.41525,480.089539,230.803106,61.102509,55.793024,3241.016786,29038.522313,12265.80803,3537.383803,26738.280279,14548.896843,3561.50568,-2300.242034,2283.088813,24.121878,27888.401296,13407.352437,3549.444741,10.0,450,201,50,511,262,73,"[[499.888489, 211.151799, 60.894884], [-39.5979, 39.302613, 0.41525]]","[[499.888489, 211.151799, 60.894884], [460.290588, 250.454413, 61.310134]]",5927,5932,2,8,423,"0,2,5",Nominal,False,0.2690669894218445,37078.26171875,3241.0168786239624,1944.6103515625,0.0,0.5424569845199585,0.7421432137489319,3549.444721374512,13407.35211303711,27888.40129577637,0.0,1.0,58.09
10528,5922,5934,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.911194,211.096849,61.202644,460.432556,210.853808,100.253918,39.521362,-0.243041,39.051274,440.671875,210.975329,80.728281,55.56077,3227.525111,24450.731251,12262.615974,3555.261604,26746.527187,12248.497725,5823.750096,2295.795936,-14.118249,2268.488492,25598.629219,12255.55685,4689.50585,10.0,410,200,51,472,223,112,"[[420.911194, 211.096849, 61.202644], [39.521362, -0.243041, 39.051274]]","[[420.911194, 211.096849, 61.202644], [460.432556, 210.853808, 100.253918]]",5922,5934,3,8,423,"0,2,5",Nominal,False,0.3968254029750824,39469.41015625,3227.5252421188356,1936.51513671875,0.0,0.4457784593105316,0.7390537858009338,4689.5061769104,12255.556718597412,25598.62921875,0.0,1.0,58.09
10529,5923,5934,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,420.976654,210.555802,139.612944,460.432556,210.853808,100.253918,39.455902,0.298006,-39.359026,440.704605,210.704805,119.933431,55.731409,3237.437566,24454.533834,12231.186534,8110.115943,26746.527187,12248.497725,5823.750096,2291.993353,17.311191,-2286.365847,25600.53051,12239.84213,6966.93302,10.0,410,200,90,472,222,151,"[[420.976654, 210.555802, 139.612944], [39.455902, 0.298006, -39.359026]]","[[420.976654, 210.555802, 139.612944], [460.432556, 210.853808, 100.253918]]",5923,5934,2,8,423,"0,2,5",Nominal,False,0.3128145635128021,38334.33984375,3237.4374422454835,1942.462646484375,0.0,0.5094267725944519,0.7413235902786255,6966.9331539154055,12239.84203338623,25600.52962402344,0.0,1.0,58.09
10530,5927,5934,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,499.888489,211.151799,60.894884,460.432556,210.853808,100.253918,-39.455933,-0.297991,39.359034,480.160522,211.002804,80.574401,55.731436,3237.439132,29038.522313,12265.80803,3537.383803,26746.527187,12248.497725,5823.750096,-2291.995126,-17.310305,2286.366294,27892.52475,12257.152878,4680.566949,10.0,450,200,50,511,223,112,"[[499.888489, 211.151799, 60.894884], [-39.455933, -0.297991, 39.359034]]","[[499.888489, 211.151799, 60.894884], [460.432556, 210.853808, 100.253918]]",5927,5934,2,8,423,"0,2,5",Nominal,False,0.3925667703151703,39666.69140625,3237.439436607361,1942.4637451171875,0.0,0.45030477643013,0.7413239479064941,4680.56700378418,12257.153094482423,27892.52474975586,0.0,1.0,58.09
10531,5928,5934,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,499.953949,210.610752,139.305188,460.432556,210.853808,100.253918,-39.521393,0.243056,-39.05127,480.193253,210.73228,119.779553,55.560789,3227.526217,29042.324896,12234.37859,8092.238362,26746.527187,12248.497725,5823.750096,-2295.797709,14.119135,-2268.488265,27894.426041,12241.438157,6957.994229,10.0,450,200,90,511,222,151,"[[499.953949, 210.610752, 139.305188], [-39.521393, 0.243056, -39.05127]]","[[499.953949, 210.610752, 139.305188], [460.432556, 210.853808, 100.253918]]",5928,5934,1,8,423,"0,2,5",Nominal,False,0.43708866834640503,39817.45703125,3227.5261285018923,1936.515869140625,0.0,0.4160218834877014,0.7390540242195129,6957.994423980714,12241.437522888184,27894.425155029297,0.0,1.0,58.09
10532,5932,5930,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,460.290588,250.454413,61.310134,499.811981,250.211372,100.361404,39.521393,-0.243041,39.05127,480.051285,250.332892,80.835769,55.560789,3227.526214,26738.280279,14548.896843,3561.50568,29034.077988,14534.778591,5829.993947,2295.797709,-14.118253,2268.488267,27886.179133,14541.837717,4695.749814,10.0,450,240,51,511,262,112,"[[460.290588, 250.454413, 61.310134], [39.521393, -0.243041, 39.05127]]","[[460.290588, 250.454413, 61.310134], [499.811981, 250.211372, 100.361404]]",5932,5930,8,4,423,"0,2,5",Nominal,False,0.3817266821861267,39070.93359375,3227.5261285018923,1936.515869140625,0.0,0.45693737268447876,0.7390540242195129,4695.749859161378,14541.837332763673,27886.178247070315,0.0,1.0,58.09
10533,5932,5931,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,460.290588,250.454413,61.310134,420.834686,250.156422,100.66916,-39.455902,-0.297991,39.359026,440.562637,250.305417,80.989647,55.731409,3237.437562,26738.280279,14548.896843,3561.50568,24446.286926,14531.586535,5847.871528,-2291.993353,-17.310308,2286.365848,25592.283602,14540.241689,4704.688604,10.0,410,240,51,472,262,112,"[[460.290588, 250.454413, 61.310134], [-39.455902, -0.297991, 39.359026]]","[[460.290588, 250.454413, 61.310134], [420.834686, 250.156422, 100.66916]]",5932,5931,8,8,423,"0,2,5",Nominal,False,0.38327527046203613,39038.62890625,3237.4374422454835,1942.462646484375,0.0,0.457192599773407,0.7413235902786255,4704.688589096069,14540.24184326172,25592.282716064456,0.0,1.0,58.09
10534,5932,5935,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,460.290588,250.454413,61.310134,460.214081,289.514,100.776654,-0.076508,39.059588,39.46652,460.252335,269.984207,81.043394,55.527141,3225.571646,26738.280279,14548.896843,3561.50568,26733.835954,16817.868286,5854.115826,-4.444325,2268.971443,2292.610146,26736.058117,15683.382565,4707.810753,10.0,450,240,51,472,301,112,"[[460.290588, 250.454413, 61.310134], [-0.076508, 39.059588, 39.46652]]","[[460.290588, 250.454413, 61.310134], [460.214081, 289.514, 100.776654]]",5932,5935,8,4,423,"0,2,5",Nominal,False,0.19434766471385956,35811.00390625,3225.5723186492924,1935.3433837890625,0.0,0.5950601100921631,0.7386065721511841,4707.8108734130865,15683.381707153321,26736.05723022461,0.0,1.0,58.09
10535,5932,5934,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,460.290588,250.454413,61.310134,460.432556,210.853808,100.253918,0.141968,-39.600605,38.943784,460.361572,230.654111,80.782026,55.541393,3226.399528,26738.280279,14548.896843,3561.50568,26746.527187,12248.497725,5823.750096,8.246908,-2300.399118,2262.244416,26742.403733,13398.697284,4692.627888,10.0,450,200,51,472,262,112,"[[460.290588, 250.454413, 61.310134], [0.141968, -39.600605, 38.943784]]","[[460.290588, 250.454413, 61.310134], [460.432556, 210.853808, 100.253918]]",5932,5934,8,8,423,"0,2,5",Nominal,False,0.2512582242488861,37144.17578125,3226.399535636902,1935.8397216796875,0.0,0.5531674027442932,0.7387959957122803,4692.628018035889,13398.697468872071,26742.40373291016,0.0,1.0,58.09
